userid,inherent_interest
2821,3.5517241379310347
2822,4.197530864197531
2823,5.0
2824,3.9827586206896552
2825,4.615384615384615
2826,4.132075471698113
2827,4.076923076923077
2828,3.8482142857142856
2829,4.487179487179487
2830,3.9444444444444446
2831,4.2439024390243905
2832,4.116279069767442
2833,4.631578947368421
2834,4.230769230769231
2835,4.043478260869565
2836,5.0
2837,4.166666666666667
2838,4.333333333333333
2839,4.129411764705883
2840,4.358974358974359
2841,4.358208955223881
2842,2.8421052631578947
2843,4.666666666666667
2844,3.9696969696969697
2845,4.0588235294117645
2846,3.875
2847,4.653846153846154
2848,3.8736462093862816
2849,4.472
2850,4.470588235294118
2851,4.241379310344827
2852,4.34375
2853,4.428571428571429
2854,4.121621621621622
2855,4.328125
2856,4.3
2857,4.769230769230769
2858,4.6
2859,4.625
2860,4.516129032258065
2861,3.9565217391304346
2862,4.795454545454546
2863,4.147651006711409
2864,4.1568627450980395
2865,4.25
2866,4.862068965517241
2867,4.194174757281553
2868,4.189781021897811
2869,4.82051282051282
2870,4.205128205128205
2871,4.148148148148148
2872,3.7547169811320753
2873,4.0
2874,4.111111111111111
2875,3.7419354838709675
2876,4.422535211267606
2877,3.970779220779221
2878,3.914473684210526
2879,4.928571428571429
2880,4.390909090909091
2881,4.349514563106796
2882,4.459016393442623
2883,4.198019801980198
2884,4.494845360824742
2885,3.8545454545454545
2886,4.438356164383562
2887,4.633333333333334
2888,4.207792207792208
2889,4.666666666666667
2890,4.07977207977208
2891,4.624113475177305
2892,4.2727272727272725
2893,4.103448275862069
2894,3.5
2895,4.483870967741935
2896,4.333333333333333
2897,3.8860759493670884
2898,4.24
2899,4.916666666666667
2900,3.95
2901,4.4021739130434785
2902,4.372093023255814
2903,4.4324324324324325
2904,4.571428571428571
2905,3.2857142857142856
2906,4.297297297297297
2907,4.3090909090909095
2908,4.387387387387387
2909,4.036231884057971
2910,4.1875
2911,4.444444444444445
2912,3.9714285714285715
2913,4.27536231884058
2914,4.387755102040816
2915,3.8536585365853657
2916,4.285714285714286
2917,4.616822429906542
2918,4.407407407407407
2919,4.2988505747126435
2920,4.154471544715447
2921,4.181818181818182
2922,4.230769230769231
2923,3.8840579710144927
2924,3.916883116883117
2925,4.364963503649635
2926,4.026666666666666
2927,3.9523809523809526
2928,3.4615384615384617
2929,4.196428571428571
2930,4.7682926829268295
2931,3.6615384615384614
2932,3.926829268292683
2933,4.276595744680851
2934,4.052238805970149
2935,3.2333333333333334
2936,4.230769230769231
2937,4.323529411764706
2938,4.546875
2939,4.0
2940,3.792996910401648
2941,4.1826923076923075
2942,4.583333333333333
2943,4.333333333333333
2944,3.958174904942966
2945,4.304347826086956
2946,4.376344086021505
2947,4.62962962962963
2948,3.909090909090909
2949,5.0
2950,4.0
2951,3.9285714285714284
2952,4.75
2953,4.642857142857143
2954,3.9285714285714284
2955,4.5
2956,4.5
2957,3.933333333333333
2958,4.0
2959,4.818181818181818
2960,5.0
2961,4.625
2962,4.485714285714286
2963,4.733333333333333
2964,4.571428571428571
2965,3.739130434782609
2966,3.909090909090909
2967,4.461538461538462
2968,4.265060240963855
2969,4.369565217391305
2970,4.04
2971,4.317460317460317
2972,4.222222222222222
2973,3.5
2974,4.363636363636363
2975,4.8
2976,4.575757575757576
2977,3.892857142857143
2978,4.181818181818182
2979,4.487804878048781
2980,3.857142857142857
2981,4.636363636363637
2982,4.583333333333333
2983,2.6666666666666665
2984,4.9
2985,4.0
2986,4.375
2987,4.631578947368421
2988,2.857142857142857
2989,4.444444444444445
2990,4.043478260869565
2991,4.193548387096774
2992,3.142857142857143
2993,4.217948717948718
2994,4.0
2995,4.405405405405405
2996,4.023076923076923
2997,4.166666666666667
2998,3.761904761904762
2999,4.512195121951219
3000,3.608695652173913
3001,4.086956521739131
3002,3.935483870967742
3003,3.8
3004,4.0
3005,4.6075949367088604
3006,4.333333333333333
3007,4.648648648648648
3008,4.7
3009,4.238095238095238
3010,4.666666666666667
3011,4.0
3012,4.227722772277228
3013,4.125
3014,4.607142857142857
3015,4.444444444444445
3016,4.40625
3017,4.285714285714286
3018,4.666666666666667
3019,5.0
3020,3.8125
3021,4.714285714285714
3022,4.777777777777778
3023,4.333333333333333
3024,4.243243243243243
3025,4.30827067669173
3026,4.0
3027,3.7
3028,3.8846153846153846
3029,4.714285714285714
3030,4.625
3031,4.875
3032,4.159420289855072
3033,4.3347022587268995
3034,3.95
3035,4.25
3036,3.64
3037,4.5
3038,4.0
3039,4.454545454545454
3040,4.268041237113402
3041,4.0
3042,4.423076923076923
3043,4.353932584269663
3044,4.28125
3045,3.8285714285714287
3046,4.150943396226415
3047,4.509433962264151
3048,2.375
3049,4.7272727272727275
3050,4.5
3051,4.0181818181818185
3052,4.333333333333333
3053,4.0
3054,4.0
3055,4.705882352941177
3056,4.857142857142857
3057,4.0
3058,4.104651162790698
3059,4.444444444444445
3060,4.152777777777778
3061,4.0
3062,4.777777777777778
3063,4.285714285714286
3064,4.555555555555555
3065,3.8947368421052633
3066,4.178571428571429
3067,3.7241379310344827
3068,3.6153846153846154
3069,4.555555555555555
3070,4.164835164835165
3071,3.8
3072,4.428571428571429
3073,4.833333333333333
3074,3.8461538461538463
3075,4.179347826086956
3076,4.2368421052631575
3077,4.488888888888889
3078,4.333333333333333
3079,3.84375
3080,4.4375
3081,4.166666666666667
3082,4.1
3083,4.46875
3084,3.533333333333333
3085,3.761904761904762
3086,3.85
3087,4.2
3088,4.277777777777778
3089,4.5
3090,4.071428571428571
3091,4.222222222222222
3092,4.333333333333333
3093,4.461538461538462
3094,3.9375
3095,4.523809523809524
3096,4.5
3097,4.25
3098,4.338582677165355
3099,3.8333333333333335
3100,4.5
3101,4.222222222222222
3102,4.555555555555555
3103,4.428571428571429
3104,4.25
3105,3.795918367346939
3106,4.1
3107,4.1
3108,4.25
3109,4.125
3110,4.3076923076923075
3111,4.75
3112,4.35
3113,3.9
3114,4.0
3115,4.444444444444445
3116,4.222222222222222
3117,4.181818181818182
3118,4.636363636363637
3119,4.733333333333333
3120,4.678571428571429
3121,4.51948051948052
3122,4.588235294117647
3123,4.6
3124,4.333333333333333
3125,3.6666666666666665
3126,4.0
3127,4.36
3128,4.166666666666667
3129,3.942857142857143
3130,3.9517241379310346
3131,4.0
3132,4.625
3133,4.333333333333333
3134,4.658536585365853
3135,3.962962962962963
3136,4.5675675675675675
3137,4.2439024390243905
3138,3.638888888888889
3139,4.25
3140,4.115384615384615
3141,4.25
3142,3.9210526315789473
3143,4.0
3144,4.657894736842105
3145,4.75
3146,4.961538461538462
3147,3.950617283950617
3148,4.2
3149,3.789473684210526
3150,3.918918918918919
3151,4.05
3152,4.0
3153,4.071428571428571
3154,3.8260869565217392
3155,3.6551724137931036
3156,3.641509433962264
3157,4.142857142857143
3158,4.062068965517241
3159,4.230769230769231
3160,4.7592592592592595
3161,4.0
3162,4.125
3163,3.7333333333333334
3164,4.24
3165,4.869565217391305
3166,4.3076923076923075
3167,3.769230769230769
3168,4.461538461538462
3169,4.111111111111111
3170,4.454545454545454
3171,4.3
3172,3.48
3173,4.333333333333333
3174,4.813953488372093
3175,4.407407407407407
3176,3.7837837837837838
3177,4.0
3178,3.9622641509433962
3179,4.166666666666667
3180,3.857142857142857
3181,4.465116279069767
3182,4.32
3183,4.208333333333333
3184,4.611111111111111
3185,4.166666666666667
3186,4.0
3187,3.608695652173913
3188,4.666666666666667
3189,3.7142857142857144
3190,4.576923076923077
3191,4.454545454545454
3192,4.576923076923077
3193,4.230769230769231
3194,5.0
3195,4.257142857142857
3196,4.363636363636363
3197,4.163265306122449
3198,4.7368421052631575
3199,4.037037037037037
3200,3.703125
3201,4.6923076923076925
3202,4.6
3203,4.714285714285714
3204,3.9655172413793105
3205,3.7
3206,3.5
3207,3.6875
3208,4.555555555555555
3209,4.285714285714286
3210,4.571428571428571
3211,4.666666666666667
3212,4.411214953271028
3213,3.5454545454545454
3214,3.260869565217391
3215,4.625
3216,4.459770114942529
3217,4.222222222222222
3218,4.666666666666667
3219,4.222222222222222
3220,4.777777777777778
3221,3.607142857142857
3222,4.62962962962963
3223,4.714285714285714
3224,4.333333333333333
3225,4.615384615384615
3226,4.875
3227,4.222222222222222
3228,3.625
3229,4.064516129032258
3230,4.125
3231,4.051724137931035
3232,4.586206896551724
3233,4.083333333333333
3234,4.675
3235,4.6
3236,3.8620689655172415
3237,4.428571428571429
3238,4.571428571428571
3239,4.181818181818182
3240,4.318181818181818
3241,4.571428571428571
3242,4.363636363636363
3243,4.333333333333333
3244,4.769230769230769
3245,4.55
3246,4.052631578947368
3247,4.555555555555555
3248,4.428571428571429
3249,4.666666666666667
3250,4.365384615384615
3251,4.571428571428571
3252,4.833333333333333
3253,4.555555555555555
3254,4.0
3255,4.714285714285714
3256,4.487804878048781
3257,4.3125
3258,4.1506849315068495
3259,4.479166666666667
3260,4.7
3261,4.529411764705882
3262,4.444444444444445
3263,4.604166666666667
3264,4.9523809523809526
3265,4.285714285714286
3266,4.285714285714286
3267,4.666666666666667
3268,4.125
3269,4.157894736842105
3270,4.588235294117647
3271,4.25
3272,4.404255319148936
3273,4.1875
3274,3.6333333333333333
3275,4.7
3276,3.625
3277,4.538461538461538
3278,3.4285714285714284
3279,4.0476190476190474
3280,4.666666666666667
3281,4.428571428571429
3282,4.516129032258065
3283,4.222222222222222
3284,4.125
3285,4.75
3286,4.0
3287,4.647058823529412
3288,3.75
3289,4.3076923076923075
3290,4.6
3291,4.111111111111111
3292,4.625
3293,4.928571428571429
3294,4.08
3295,3.935483870967742
3296,4.055555555555555
3297,4.444444444444445
3298,4.3076923076923075
3299,4.450980392156863
3300,4.545454545454546
3301,4.2727272727272725
3302,4.125
3303,3.7777777777777777
3304,4.285714285714286
3305,3.5172413793103448
3306,3.9
3307,4.3076923076923075
3308,4.3
3309,4.333333333333333
3310,3.9285714285714284
3311,3.9444444444444446
3312,4.428571428571429
3313,4.15
3314,4.3
3315,4.8
3316,4.333333333333333
3317,4.0
3318,4.2272727272727275
3319,4.923076923076923
3320,4.0
3321,4.703703703703703
3322,4.0606060606060606
3323,4.2727272727272725
3324,4.647058823529412
3325,4.333333333333333
3326,3.7
3327,3.8125
3328,4.333333333333333
3329,4.166666666666667
3330,4.260869565217392
3331,3.1818181818181817
3332,3.909090909090909
3333,4.166666666666667
3334,3.9545454545454546
3335,4.4375
3336,3.75
3337,4.222222222222222
3338,3.4375
3339,4.333333333333333
3340,4.090909090909091
3341,5.0
3342,4.833333333333333
3343,3.9545454545454546
3344,3.9375
3345,3.3043478260869565
3346,4.428571428571429
3347,4.653846153846154
3348,4.2
3349,3.6944444444444446
3350,4.3
3351,4.7555555555555555
3352,4.090909090909091
3353,4.3076923076923075
3354,4.551724137931035
3355,4.555555555555555
3356,3.7777777777777777
3357,4.422018348623853
3358,4.625
3359,4.0
3360,4.357142857142857
3361,3.95
3362,4.083333333333333
3363,4.28
3364,4.311111111111111
3365,3.945578231292517
3366,4.543859649122807
3367,4.368421052631579
3368,3.9571428571428573
3369,5.0
3370,3.9647058823529413
3371,4.24
3372,3.875
3373,4.355263157894737
3374,4.875
3375,5.0
3376,4.888888888888889
3377,4.409090909090909
3378,4.066666666666666
3379,4.230769230769231
3380,3.857142857142857
3381,4.095238095238095
3382,4.4
3383,4.2727272727272725
3384,4.555555555555555
3385,4.204081632653061
3386,4.3125
3387,4.111111111111111
3388,3.8
3389,4.5
3390,4.7727272727272725
3391,4.170731707317073
3392,4.190476190476191
3393,4.125
3394,4.333333333333333
3395,3.2
3396,3.727272727272727
3397,4.24
3398,4.4
3399,3.9215686274509802
3400,4.038461538461538
3401,3.8
3402,4.5
3403,4.125
3404,3.857142857142857
3405,4.538461538461538
3406,4.615384615384615
3407,3.875
3408,4.0588235294117645
3409,4.2
3410,3.8260869565217392
3411,4.225
3412,4.105263157894737
3413,4.117647058823529
3414,4.2
3415,4.190476190476191
3416,4.3
3417,4.294117647058823
3418,4.27906976744186
3419,4.173913043478261
3420,4.235294117647059
3421,3.857142857142857
3422,3.8636363636363638
3423,4.5
3424,4.2
3425,4.380952380952381
3426,4.1
3427,4.083333333333333
3428,4.578947368421052
3429,4.285714285714286
3430,4.153846153846154
3431,4.428571428571429
3432,4.444444444444445
3433,4.517241379310345
3434,4.428571428571429
3435,4.5
3436,4.2727272727272725
3437,4.454545454545454
3438,4.1
3439,4.375
3440,4.235294117647059
3441,4.466666666666667
3442,4.166666666666667
3443,4.454545454545454
3444,3.375
3445,4.266666666666667
3446,4.428571428571429
3447,4.5
3448,4.7
3449,4.533333333333333
3450,3.2857142857142856
3451,4.25
3452,3.875
3453,4.857142857142857
3454,4.2631578947368425
3455,4.032258064516129
3456,3.7358490566037736
3457,4.625
3458,4.555555555555555
3459,3.8421052631578947
3460,4.153846153846154
3461,4.3125
3462,4.25
3463,3.4444444444444446
3464,4.111111111111111
3465,4.428571428571429
3466,4.172413793103448
3467,4.5
3468,4.162790697674419
3469,3.7142857142857144
3470,4.571428571428571
3471,4.262135922330097
3472,4.0
3473,4.3125
3474,4.214285714285714
3475,4.875
3476,3.6923076923076925
3477,3.933333333333333
3478,4.545454545454546
3479,3.888888888888889
3480,4.485714285714286
3481,4.2
3482,3.869565217391304
3483,3.5949367088607596
3484,3.7142857142857144
3485,4.9
3486,3.933333333333333
3487,4.60377358490566
3488,3.625
3489,4.416666666666667
3490,4.357142857142857
3491,4.0
3492,4.285714285714286
3493,4.625
3494,4.086956521739131
3495,4.375
3496,4.36
3497,4.735294117647059
3498,4.7894736842105265
3499,4.03030303030303
3500,4.0
3501,4.352941176470588
3502,3.830188679245283
3503,4.25
3504,4.333333333333333
3505,4.0
3506,4.583333333333333
3507,4.142857142857143
3508,4.090909090909091
3509,4.666666666666667
3510,4.333333333333333
3511,4.285714285714286
3512,4.0
3513,4.6
3514,4.75
3515,3.106382978723404
3516,4.444444444444445
3517,4.842105263157895
3518,4.1875
3519,4.294117647058823
3520,4.2727272727272725
3521,3.4
3522,3.3
3523,4.25
3524,4.0
3525,4.171428571428572
3526,3.6
3527,4.5
3528,5.0
3529,4.5
3530,4.055555555555555
3531,3.6363636363636362
3532,3.4285714285714284
3533,4.0
3534,4.090909090909091
3535,4.7
3536,4.363636363636363
3537,4.222222222222222
3538,4.0588235294117645
3539,4.214285714285714
3540,4.153846153846154
3541,4.4
3542,4.142857142857143
3543,4.173913043478261
3544,4.875
3545,4.0
3546,4.1
3547,4.133333333333334
3548,4.119047619047619
3549,4.256410256410256
3550,3.6666666666666665
3551,3.8
3552,3.8333333333333335
3553,4.028846153846154
3554,4.333333333333333
3555,4.5588235294117645
3556,4.666666666666667
3557,4.125
3558,4.0588235294117645
3559,4.357142857142857
3560,4.473684210526316
3561,3.891891891891892
3562,3.3728813559322033
3563,4.333333333333333
3564,3.75
3565,4.0
3566,4.571428571428571
3567,4.363636363636363
3568,4.235294117647059
3569,4.333333333333333
3570,4.0588235294117645
3571,4.666666666666667
3572,4.425531914893617
3573,3.772727272727273
3574,4.0588235294117645
3575,4.5
3576,4.5
3577,4.266666666666667
3578,4.166666666666667
3579,4.4
3580,4.416666666666667
3581,4.75
3582,4.166666666666667
3583,3.923076923076923
3584,4.0625
3585,4.333333333333333
3586,4.368421052631579
3587,4.333333333333333
3588,3.967741935483871
3589,4.916666666666667
3590,4.571428571428571
3591,4.545454545454546
3592,4.333333333333333
3593,4.777777777777778
3594,3.933333333333333
3595,3.625
3596,4.5
3597,4.52
3598,3.857142857142857
3599,3.8636363636363638
3600,3.9444444444444446
3601,4.285714285714286
3602,4.142857142857143
3603,4.444444444444445
3604,3.375
3605,3.625
3606,3.933333333333333
3607,4.166666666666667
3608,4.6
3609,4.7272727272727275
3610,4.714285714285714
3611,4.571428571428571
3612,3.8947368421052633
3613,3.769230769230769
3614,4.318181818181818
3615,4.666666666666667
3616,4.117647058823529
3617,4.363636363636363
3618,4.5
3619,4.212121212121212
3620,4.8125
3621,4.05
3622,4.0
3623,4.375
3624,4.37037037037037
3625,4.375
3626,3.6666666666666665
3627,4.875
3628,4.421052631578948
3629,4.517241379310345
3630,4.75
3631,3.8421052631578947
3632,3.888888888888889
3633,3.7
3634,4.208333333333333
3635,3.9
3636,4.5
3637,4.571428571428571
3638,4.0
3639,4.333333333333333
3640,4.0
3641,4.157894736842105
3642,4.714285714285714
3643,4.4
3644,4.173913043478261
3645,4.2
3646,4.4
3647,4.117647058823529
3648,3.5454545454545454
3649,4.826086956521739
3650,4.5
3651,4.111111111111111
3652,4.5
3653,4.222222222222222
3654,4.217391304347826
3655,4.363636363636363
3656,4.5
3657,4.642857142857143
3658,4.384615384615385
3659,4.2727272727272725
3660,4.75
3661,4.0
3662,4.0
3663,4.333333333333333
3664,4.333333333333333
3665,4.142857142857143
3666,4.266666666666667
3667,4.5
3668,3.9285714285714284
3669,3.8076923076923075
3670,4.36734693877551
3671,4.333333333333333
3672,4.3125
3673,4.777777777777778
3674,4.7
3675,4.25
3676,3.75
3677,4.333333333333333
3678,3.5555555555555554
3679,3.75
3680,4.555555555555555
3681,4.363636363636363
3682,4.5
3683,4.5
3684,3.8260869565217392
3685,3.3333333333333335
3686,3.5
3687,4.833333333333333
3688,4.25
3689,4.037735849056604
3690,4.052631578947368
3691,3.9375
3692,3.888888888888889
3693,4.1063829787234045
3694,4.584415584415584
3695,4.586206896551724
3696,4.0
3697,4.368421052631579
3698,4.666666666666667
3699,4.555555555555555
3700,3.8333333333333335
3701,4.090909090909091
3702,4.842105263157895
3703,4.166666666666667
3704,4.7
3705,4.4
3706,4.454545454545454
3707,4.25
3708,4.395061728395062
3709,4.595238095238095
3710,4.8
3711,4.0
3712,3.25
3713,3.875
3714,4.8
3715,3.8666666666666667
3716,4.175
3717,4.0
3718,4.75
3719,3.6666666666666665
3720,4.0
3721,4.684210526315789
3722,4.36
3723,4.470588235294118
3724,4.416666666666667
3725,4.7
3726,4.05
3727,4.733333333333333
3728,4.0
3729,4.190476190476191
3730,4.0
3731,4.586206896551724
3732,4.176470588235294
3733,4.2727272727272725
3734,4.484848484848484
3735,4.0588235294117645
3736,4.153846153846154
3737,4.285714285714286
3738,4.240963855421687
3739,4.538461538461538
3740,4.25
3741,3.466666666666667
3742,4.083333333333333
3743,4.545454545454546
3744,3.6666666666666665
3745,3.5
3746,4.142857142857143
3747,4.375
3748,4.625
3749,3.6875
3750,3.607843137254902
3751,4.7272727272727275
3752,3.9583333333333335
3753,4.28
3754,4.411764705882353
3755,4.625
3756,3.8902439024390243
3757,4.2
3758,4.375
3759,4.181818181818182
3760,3.8461538461538463
3761,4.2727272727272725
3762,3.9
3763,4.3088235294117645
3764,4.2
3765,3.4705882352941178
3766,3.5555555555555554
3767,4.173913043478261
3768,4.222222222222222
3769,4.3428571428571425
3770,3.8125
3771,4.40625
3772,4.081967213114754
3773,4.3023255813953485
3774,4.390977443609023
3775,3.727272727272727
3776,3.4193548387096775
3777,4.083333333333333
3778,4.363636363636363
3779,4.1692307692307695
3780,4.739726027397261
3781,4.45
3782,4.511627906976744
3783,4.625
3784,4.285714285714286
3785,4.170212765957447
3786,4.375
3787,4.4
3788,4.222222222222222
3789,4.466666666666667
3790,4.333333333333333
3791,4.7164179104477615
3792,3.903225806451613
3793,3.1666666666666665
3794,3.8181818181818183
3795,3.5625
3796,4.769230769230769
3797,4.833333333333333
3798,3.9285714285714284
3799,4.444444444444445
3800,3.7222222222222223
3801,4.111111111111111
3802,4.926470588235294
3803,4.62962962962963
3804,3.871559633027523
3805,4.666666666666667
3806,4.642857142857143
3807,4.371428571428571
3808,4.783783783783784
3809,4.222222222222222
3810,3.8333333333333335
3811,4.083333333333333
3812,3.9310344827586206
3813,4.333333333333333
3814,4.088235294117647
3815,4.090909090909091
3816,4.208333333333333
3817,4.2727272727272725
3818,4.0
3819,4.4
3820,4.2727272727272725
3821,3.888888888888889
3822,4.384615384615385
3823,3.357142857142857
3824,3.953846153846154
3825,4.066666666666666
3826,4.410256410256411
3827,4.660714285714286
3828,4.592105263157895
3829,4.461538461538462
3830,4.295454545454546
3831,4.154929577464789
3832,4.409090909090909
3833,4.419354838709677
3834,4.147058823529412
3835,4.0625
3836,3.7058823529411766
3837,2.625
3838,4.219298245614035
3839,4.1911764705882355
3840,4.529411764705882
3841,4.705882352941177
3842,4.666666666666667
3843,4.0
3844,4.0
3845,4.357142857142857
3846,4.5
3847,4.517241379310345
3848,4.166666666666667
3849,4.32
3850,4.471698113207547
3851,4.619047619047619
3852,3.5530973451327434
3853,4.247191011235955
3854,4.384615384615385
3855,4.551020408163265
3856,4.5
3857,4.13265306122449
3858,4.2298850574712645
3859,4.5
3860,4.364285714285714
3861,3.949367088607595
3862,3.8653846153846154
3863,4.125
3864,4.092198581560283
3865,4.351351351351352
3866,4.666666666666667
3867,3.9836065573770494
3868,3.5384615384615383
3869,4.428571428571429
3870,4.416
3871,4.846153846153846
3872,4.4576271186440675
3873,4.714285714285714
3874,4.0997920997921
3875,3.9523809523809526
3876,4.225
3877,4.151515151515151
3878,3.873015873015873
3879,3.3333333333333335
3880,4.052631578947368
3881,4.0
3882,4.833333333333333
3883,4.333333333333333
3884,4.529411764705882
3885,4.714285714285714
3886,4.5625
3887,4.291666666666667
3888,4.454545454545454
3889,3.962962962962963
3890,4.32
3891,3.5
3892,4.648148148148148
3893,4.181818181818182
3894,4.303571428571429
3895,4.339449541284404
3896,4.5
3897,4.299270072992701
3898,4.5
3899,4.5
3900,4.645161290322581
3901,4.044444444444444
3902,4.578947368421052
3903,3.8688524590163933
3904,3.888888888888889
3905,3.63265306122449
3906,4.153846153846154
3907,3.8333333333333335
3908,4.5
3909,4.111111111111111
3910,4.933333333333334
3911,3.9210526315789473
3912,4.375
3913,4.131578947368421
3914,4.368421052631579
3915,3.6666666666666665
3916,3.7794117647058822
3917,3.857142857142857
3918,3.5517241379310347
3919,4.545454545454546
3920,3.588235294117647
3921,4.428571428571429
3922,3.8640776699029127
3923,4.2727272727272725
3924,4.0701754385964914
3925,4.647058823529412
3926,4.251968503937008
3927,3.6206896551724137
3928,4.58
3929,3.98
3930,4.181818181818182
3931,3.9761904761904763
3932,3.473684210526316
3933,4.212765957446808
3934,4.117647058823529
3935,4.6923076923076925
3936,3.8666666666666667
3937,4.416666666666667
3938,4.818181818181818
3939,3.6666666666666665
3940,4.047297297297297
3941,4.125
3942,4.157894736842105
3943,4.545454545454546
3944,4.7
3945,4.023102310231023
3946,4.413793103448276
3947,3.87603305785124
3948,4.722222222222222
3949,4.230769230769231
3950,4.0
3951,4.461538461538462
3952,4.195945945945946
3953,4.0
3954,4.0
3955,4.473684210526316
3956,4.166666666666667
3957,5.0
3958,4.166666666666667
3959,4.666666666666667
3960,4.125
3961,4.378378378378378
3962,4.173913043478261
3963,4.12
3964,3.7586206896551726
3965,4.7
3966,4.823529411764706
3967,3.6
3968,3.911764705882353
3969,5.0
3970,3.9
3971,4.357142857142857
3972,4.75
3973,4.090909090909091
3974,4.428571428571429
3975,3.8666666666666667
3976,4.827586206896552
3977,4.444444444444445
3978,4.666666666666667
3979,4.75
3980,4.117647058823529
3981,4.333333333333333
3982,4.777777777777778
3983,4.285714285714286
3984,4.368421052631579
3985,4.5
3986,4.0344827586206895
3987,4.0
3988,4.222222222222222
3989,4.666666666666667
3990,4.25
3991,5.0
3992,4.2105263157894735
3993,4.461538461538462
3994,4.333333333333333
3995,4.777777777777778
3996,3.7083333333333335
3997,4.6923076923076925
3998,4.885714285714286
3999,4.5
4000,4.5
4001,4.388059701492537
4002,3.5625
4003,4.3478260869565215
4004,4.404761904761905
4005,3.8666666666666667
4006,4.277777777777778
4007,4.484848484848484
4008,3.3529411764705883
4009,4.454545454545454
4010,4.7
4011,4.384615384615385
4012,4.823529411764706
4013,4.5054945054945055
4014,4.5
4015,4.625
4016,4.411764705882353
4017,4.75
4018,3.3333333333333335
4019,4.142857142857143
4020,4.25
4021,3.6666666666666665
4022,4.222222222222222
4023,4.444444444444445
4024,4.209302325581396
4025,4.166666666666667
4026,4.0
4027,4.256410256410256
4028,4.496894409937888
4029,4.3
4030,3.0833333333333335
4031,4.470588235294118
4032,4.0
4033,3.923076923076923
4034,3.9310344827586206
4035,4.407407407407407
4036,3.7209302325581395
4037,4.6
4038,4.536231884057971
4039,4.174418604651163
4040,4.1875
4041,3.6923076923076925
4042,4.295454545454546
4043,4.230769230769231
4044,4.666666666666667
4045,4.5
4046,4.205479452054795
4047,4.090909090909091
4048,3.9444444444444446
4049,4.846153846153846
4050,4.285714285714286
4051,4.818181818181818
4052,4.090909090909091
4053,4.7
4054,4.2727272727272725
4055,3.375
4056,4.444444444444445
4057,3.8333333333333335
4058,4.304347826086956
4059,4.260869565217392
4060,4.0476190476190474
4061,4.758620689655173
4062,4.416666666666667
4063,3.875
4064,4.35
4065,4.177777777777778
4066,4.111111111111111
4067,3.857142857142857
4068,4.125
4069,4.222222222222222
4070,4.5
4071,4.333333333333333
4072,4.461538461538462
4073,3.8823529411764706
4074,4.375
4075,4.5
4076,4.357142857142857
4077,4.8
4078,3.7777777777777777
4079,5.0
4080,4.625
4081,4.285714285714286
4082,4.222222222222222
4083,4.689655172413793
4084,4.45
4085,4.2727272727272725
4086,3.606060606060606
4087,4.5
4088,4.714285714285714
4089,4.25
4090,4.5
4091,4.3076923076923075
4092,4.111111111111111
4093,4.0
4094,4.571428571428571
4095,3.5555555555555554
4096,4.636363636363637
4097,3.7142857142857144
4098,4.888888888888889
4099,3.56
4100,4.333333333333333
4101,4.171428571428572
4102,4.555555555555555
4103,4.166666666666667
4104,4.7272727272727275
4105,4.1875
4106,4.666666666666667
4107,4.565217391304348
4108,4.333333333333333
4109,4.157894736842105
4110,4.333333333333333
4111,4.4375
4112,4.111111111111111
4113,4.785714285714286
4114,4.0
4115,4.444444444444445
4116,4.571428571428571
4117,4.333333333333333
4118,4.0
4119,5.0
4120,4.555555555555555
4121,4.166666666666667
4122,4.3
4123,3.3
4124,3.9285714285714284
4125,3.2142857142857144
4126,4.606060606060606
4127,4.269230769230769
4128,4.464285714285714
4129,3.9183673469387754
4130,3.125
4131,4.555555555555555
4132,3.75
4133,4.857142857142857
4134,3.789473684210526
4135,4.454545454545454
4136,4.428571428571429
4137,4.384615384615385
4138,4.416666666666667
4139,4.285714285714286
4140,3.9375
4141,4.0
4142,4.214285714285714
4143,4.142857142857143
4144,4.592592592592593
4145,4.476190476190476
4146,3.7857142857142856
4147,3.4285714285714284
4148,4.470588235294118
4149,4.1
4150,4.1875
4151,5.0
4152,3.903225806451613
4153,4.375
4154,4.545454545454546
4155,4.0
4156,4.0
4157,4.071428571428571
4158,4.266666666666667
4159,4.5
4160,4.428571428571429
4161,4.032258064516129
4162,4.444444444444445
4163,4.029411764705882
4164,3.8529411764705883
4165,4.428571428571429
4166,4.777777777777778
4167,3.8857142857142857
4168,4.413043478260869
4169,4.666666666666667
4170,3.5
4171,4.391304347826087
4172,4.0
4173,3.9473684210526314
4174,3.948717948717949
4175,4.615384615384615
4176,4.0
4177,4.291666666666667
4178,4.138461538461539
4179,4.0
4180,4.833333333333333
4181,3.9516129032258065
4182,4.055555555555555
4183,4.6923076923076925
4184,4.333333333333333
4185,3.9285714285714284
4186,4.764705882352941
4187,3.888888888888889
4188,3.923076923076923
4189,3.925
4190,4.111111111111111
4191,4.3
4192,4.111111111111111
4193,4.25
4194,3.857142857142857
4195,3.8518518518518516
4196,4.166666666666667
4197,4.625
4198,4.181818181818182
4199,4.285714285714286
4200,3.6666666666666665
4201,4.833333333333333
4202,4.333333333333333
4203,4.0
4204,4.5
4205,4.193181818181818
4206,4.107142857142857
4207,4.166666666666667
4208,4.72
4209,3.8
4210,4.318181818181818
4211,4.588235294117647
4212,3.875
4213,4.285714285714286
4214,4.166666666666667
